2146323.72898196
2151770.65534484
2164298.02280826
2179971.37252427
2194512.56487025
2208188.00426688
2221203.86619466
2233059.20010901
2243229.23773954
2251357.03116071
2257070.11584161
2260520.35836697
2260733.3935144
2257991.03263018
2252159.2100955
2243248.01979157
2231274.49720551
2216307.58784575
2198471.15950499
2177904.43728995
2154787.74011664
2129362.32456792
2101801.52242626
2072413.06142425
2041383.40136735
2008972.27048007
1975464.37339178
1941074.28679921
1906016.08792915
1870544.54329026
1834832.74450953
1799072.67191112
1763422.23382205
1728044.58237568
1693049.19773857
1658526.09130165
1624599.04450826
1591327.64123797
1558767.20113083
1526930.16935091
1495873.58019049
1465619.77031814
1436179.90954612
1407546.93794931
1379723.99758439
1352704.64691355
1326521.28425513
1301163.44058349
1276634.05545242
1252935.50036756
1230082.61057864
1208083.78646837
1186970.65048273
1166751.99154766
1147426.02977315
1129000.97408578
1111487.97440336
1094903.13830746
1079241.10972822
1064503.74292905
1050664.2329086
1037718.72785942
1025637.83880057
1014414.67764319
1004026.98135919
994441.024663668
985628.539685226
977558.151621521
970191.745835926
963484.363603466
957393.698154744
951909.696323132
946962.279788102
942508.43397486
938496.922845149
934849.920161094
931477.134764823
928265.024829378
925001.514813549
921345.613624883
916543.655691631
908624.44149981
890581.12985155
817757.963286335
308533.892344639
895148.938874035
931596.790970574
937272.845634127
939158.498073448
940375.523294393
941559.128457588
942865.487380541
944324.953364517
945940.986459984
947712.052566043
949624.157391222
951669.588872652
953853.96088769
956165.803000395
958624.992169981
961232.047228471
963936.318542124
964634.929122316
897435.464818628
955101.84843045
964950.116750308
969579.0207142
973040.814305101
976066.992675668
978890.556770272
981603.300904186
984234.609397213
986802.373323888
989312.279000386
991769.549426811
994193.608416618
996569.098483621
998889.098885896
1001103.32418425
1003111.63539732
